InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,transaction_number
573928,2241,WOODEN ADVENT CALENDAR RED,12,11/2/2011 10:07,7.95,73,United Kingdom,24.0
573928,203,JAM JAR WITH PINK LID,48,11/2/2011 10:07,0.72,73,United Kingdom,24.0
573928,224,VICTORIAN GLASS HANGING T-LIGHT,96,11/2/2011 10:07,1.65,73,United Kingdom,24.0
573928,1004,BAKING SET 9 PIECE RETROSPOT ,3,11/2/2011 10:07,4.95,73,United Kingdom,24.0
573928,362,JUMBO BAG PINK VINTAGE PAISLEY,10,11/2/2011 10:07,2.08,73,United Kingdom,24.0
573928,443,T-LIGHT GLASS FLUTED ANTIQUE,72,11/2/2011 10:07,1.06,73,United Kingdom,24.0
573928,2166,REINDEER HEART DECORATION SILVER,24,11/2/2011 10:07,0.83,73,United Kingdom,24.0
573930,1230,PACK OF 6 SANDCASTLE FLAGS ASSORTED,9,11/2/2011 10:15,0.85,324,United Kingdom,18.0
573930,1005,FRYING PAN RED RETROSPOT,2,11/2/2011 10:15,4.25,324,United Kingdom,18.0
573930,818,MILK PAN RED RETROSPOT,1,11/2/2011 10:15,3.75,324,United Kingdom,18.0
573930,2040,MILK PAN BLUE POLKADOT,2,11/2/2011 10:15,3.75,324,United Kingdom,18.0
573930,1718,ALUMINIUM STAMPED HEART,4,11/2/2011 10:15,2.49,324,United Kingdom,18.0
573930,737,RED  HARMONICA IN BOX ,2,11/2/2011 10:15,1.25,324,United Kingdom,18.0
573930,347,BLUE HARMONICA IN BOX ,2,11/2/2011 10:15,1.25,324,United Kingdom,18.0
573930,809,POPCORN HOLDER,100,11/2/2011 10:15,0.72,324,United Kingdom,18.0
573930,878,WALL TIDY RETROSPOT ,3,11/2/2011 10:15,2.1,324,United Kingdom,18.0
573945,217,WICKER STAR ,12,11/2/2011 10:44,2.1,527,United Kingdom,4.0
573945,2051,WHITE WICKER STAR ,6,11/2/2011 10:44,2.1,527,United Kingdom,4.0
573945,2027,JUMBO BAG VINTAGE CHRISTMAS ,20,11/2/2011 10:44,2.08,527,United Kingdom,4.0
573945,1180,TROPICAL  HONEYCOMB PAPER GARLAND ,12,11/2/2011 10:44,2.55,527,United Kingdom,4.0
573945,55,ASSORTED COLOUR BIRD ORNAMENT,16,11/2/2011 10:44,1.69,527,United Kingdom,4.0
573945,2363,WALL ART STOP FOR TEA ,3,11/2/2011 10:44,5.95,527,United Kingdom,4.0
573945,2364,WALL ART CLASSIC PUDDINGS ,2,11/2/2011 10:44,8.25,527,United Kingdom,4.0
573945,638,PLACE SETTING WHITE STAR,24,11/2/2011 10:44,0.42,527,United Kingdom,4.0
573945,2224,CARDHOLDER HOLLY WREATH METAL,8,11/2/2011 10:44,3.75,527,United Kingdom,4.0
573994,364,STAR DECORATION RUSTIC,48,11/2/2011 11:23,0.42,55,United Kingdom,4.0
573994,366,HEART DECORATION RUSTIC HANGING ,48,11/2/2011 11:23,0.19,55,United Kingdom,4.0
573994,1870,MUSICAL ZINC HEART DECORATION ,72,11/2/2011 11:23,0.29,55,United Kingdom,4.0
573994,2485,CHRISTMAS MUSICAL ZINC TREE,72,11/2/2011 11:23,0.29,55,United Kingdom,4.0
573994,2481,CHRISTMAS MUSICAL ZINC STAR,72,11/2/2011 11:23,0.29,55,United Kingdom,4.0
573994,2070,PACKING CHARGE,1,11/2/2011 11:23,7.5,55,United Kingdom,4.0
574024,195,GINGERBREAD MAN COOKIE CUTTER,12,11/2/2011 12:23,1.25,667,United Kingdom,2.0
574024,579,CHILDREN'S APRON DOLLY GIRL ,6,11/2/2011 12:23,2.1,667,United Kingdom,2.0
574024,853,S/6 WOODEN SKITTLES IN COTTON BAG,6,11/2/2011 12:23,3.25,667,United Kingdom,2.0
574024,578,CARD CHRISTMAS VILLAGE,12,11/2/2011 12:23,0.42,667,United Kingdom,2.0
574024,577,CARD MOTORBIKE SANTA,12,11/2/2011 12:23,0.42,667,United Kingdom,2.0
574024,2486,CHRISTMAS CARD SCREEN PRINT ,24,11/2/2011 12:23,0.19,667,United Kingdom,2.0
574024,695,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,11/2/2011 12:23,2.89,667,United Kingdom,2.0
574024,809,POPCORN HOLDER,36,11/2/2011 12:23,0.85,667,United Kingdom,2.0
574045,34,CHRISTMAS LIGHTS 10 REINDEER,24,11/2/2011 13:18,7.65,146,United Kingdom,21.0
574045,2186,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,11/2/2011 13:18,3.39,146,United Kingdom,21.0
574045,1927,SET OF 3 REGENCY CAKE TINS,4,11/2/2011 13:18,4.95,146,United Kingdom,21.0
574045,614,GLASS CLOCHE SMALL,24,11/2/2011 13:18,3.39,146,United Kingdom,21.0
574045,1839,RABBIT NIGHT LIGHT,24,11/2/2011 13:18,1.79,146,United Kingdom,21.0
574047,1817,FOLDING BUTTERFLY MIRROR HOT PINK ,12,11/2/2011 13:26,0.83,706,United Kingdom,1.0
574047,134,RED RETROSPOT MINI CASES,2,11/2/2011 13:26,7.95,706,United Kingdom,1.0
574047,34,CHRISTMAS LIGHTS 10 REINDEER,4,11/2/2011 13:26,8.5,706,United Kingdom,1.0
574047,636,MINI PAINT SET VINTAGE ,36,11/2/2011 13:26,0.65,706,United Kingdom,1.0
574047,2247,PAPER LANTERN 9 POINT SNOW STAR,4,11/2/2011 13:26,4.15,706,United Kingdom,1.0
574047,33,RED TOADSTOOL LED NIGHT LIGHT,12,11/2/2011 13:26,1.65,706,United Kingdom,1.0
574047,32,FAIRY TALE COTTAGE NIGHT LIGHT,12,11/2/2011 13:26,1.95,706,United Kingdom,1.0
574047,1676,ASSTD DESIGN RACING CAR PEN,16,11/2/2011 13:26,1.69,706,United Kingdom,1.0
574047,2488,SET/4 BADGES BEETLES,10,11/2/2011 13:26,1.25,706,United Kingdom,1.0
574047,36,VINTAGE HEADS AND TAILS CARD GAME ,24,11/2/2011 13:26,1.25,706,United Kingdom,1.0
574047,146,PICTURE DOMINOES,12,11/2/2011 13:26,1.45,706,United Kingdom,1.0
574047,1839,RABBIT NIGHT LIGHT,24,11/2/2011 13:26,1.79,706,United Kingdom,1.0
574047,2434,MINI LIGHTS WOODLAND MUSHROOMS,8,11/2/2011 13:26,3.75,706,United Kingdom,1.0
574055,436,FAMILY ALBUM WHITE PICTURE FRAME,8,11/2/2011 14:08,7.65,125,United Kingdom,24.0
574055,471,TRIPLE PHOTO FRAME CORNICE ,16,11/2/2011 14:08,8.5,125,United Kingdom,24.0
574055,231,WOODEN PICTURE FRAME WHITE FINISH,36,11/2/2011 14:08,2.55,125,United Kingdom,24.0
574055,232,WOODEN FRAME ANTIQUE WHITE ,24,11/2/2011 14:08,2.55,125,United Kingdom,24.0
574055,340,ANTIQUE SILVER T-LIGHT GLASS,72,11/2/2011 14:08,1.06,125,United Kingdom,24.0
574055,552,ANTIQUE SILVER TEA GLASS ENGRAVED,12,11/2/2011 14:08,1.25,125,United Kingdom,24.0
574055,91,VICTORIAN SEWING BOX SMALL ,2,11/2/2011 14:08,5.95,125,United Kingdom,24.0
574055,170,DOORMAT TOPIARY,10,11/2/2011 14:08,7.08,125,United Kingdom,24.0
574055,2474,ROCOCO WALL MIRROR WHITE,6,11/2/2011 14:08,16.95,125,United Kingdom,24.0
574055,1,WHITE HANGING HEART T-LIGHT HOLDER,32,11/2/2011 14:08,2.55,125,United Kingdom,24.0
574055,443,T-LIGHT GLASS FLUTED ANTIQUE,72,11/2/2011 14:08,1.06,125,United Kingdom,24.0
574055,329,AGED GLASS SILVER T-LIGHT HOLDER,144,11/2/2011 14:08,0.55,125,United Kingdom,24.0
574060,2453,TRADITIONAL PICK UP STICKS GAME ,12,11/2/2011 14:16,1.25,185,United Kingdom,5.0
574060,736,BINGO SET,4,11/2/2011 14:16,3.75,185,United Kingdom,5.0
574060,737,RED  HARMONICA IN BOX ,12,11/2/2011 14:16,1.25,185,United Kingdom,5.0
574060,469,BOX OF VINTAGE ALPHABET BLOCKS,2,11/2/2011 14:16,11.95,185,United Kingdom,5.0
574060,62,RETROSPOT HEART HOT WATER BOTTLE,3,11/2/2011 14:16,4.95,185,United Kingdom,5.0
574060,388,WHITE SKULL HOT WATER BOTTLE ,4,11/2/2011 14:16,4.25,185,United Kingdom,5.0
574060,2132,HI TEC ALPINE HAND WARMER,12,11/2/2011 14:16,1.65,185,United Kingdom,5.0
574060,734,LOVE HEART POCKET WARMER,12,11/2/2011 14:16,1.65,185,United Kingdom,5.0
574060,300,SET OF 20 KIDS COOKIE CUTTERS,12,11/2/2011 14:16,2.1,185,United Kingdom,5.0
574060,2229,CHILDRENS TOY COOKING UTENSIL SET,6,11/2/2011 14:16,2.08,185,United Kingdom,5.0
574060,1839,RABBIT NIGHT LIGHT,6,11/2/2011 14:16,2.08,185,United Kingdom,5.0
574060,2434,MINI LIGHTS WOODLAND MUSHROOMS,4,11/2/2011 14:16,3.75,185,United Kingdom,5.0
574060,77,PAPER CHAIN KIT 50'S CHRISTMAS ,6,11/2/2011 14:16,2.95,185,United Kingdom,5.0
574066,555,LADIES & GENTLEMEN METAL SIGN,18,11/2/2011 14:50,2.55,464,United Kingdom,6.0
574066,509,BEWARE OF THE CAT METAL SIGN ,36,11/2/2011 14:50,1.69,464,United Kingdom,6.0
574066,499,GIN AND TONIC MUG,12,11/2/2011 14:50,1.65,464,United Kingdom,6.0
574066,727,POTTERING MUG,12,11/2/2011 14:50,1.65,464,United Kingdom,6.0
574066,229,WOOD 2 DRAWER CABINET WHITE FINISH,8,11/2/2011 14:50,6.95,464,United Kingdom,6.0
574066,439,WOOD BLACK BOARD ANT WHITE FINISH,8,11/2/2011 14:50,7.95,464,United Kingdom,6.0
574066,65,HAND OVER THE CHOCOLATE   SIGN ,48,11/2/2011 14:50,1.85,464,United Kingdom,6.0
574066,655,COOK WITH WINE METAL SIGN ,48,11/2/2011 14:50,1.85,464,United Kingdom,6.0
574071,1871,TOADSTOOL BEDSIDE LIGHT ,2,11/2/2011 14:57,8.95,395,Germany,4.0
574071,2265,HAND WARMER RED LOVE HEART,12,11/2/2011 14:57,2.1,395,Germany,4.0
574071,76,HAND WARMER BIRD DESIGN,12,11/2/2011 14:57,2.1,395,Germany,4.0
574071,1004,BAKING SET 9 PIECE RETROSPOT ,3,11/2/2011 14:57,4.95,395,Germany,4.0
574071,764,SET OF 3 CAKE TINS PANTRY DESIGN ,3,11/2/2011 14:57,4.95,395,Germany,4.0
574071,101,REGENCY CAKESTAND 3 TIER,1,11/2/2011 14:57,12.75,395,Germany,4.0
574071,1988,DRAWER KNOB CRACKLE GLAZE PINK,6,11/2/2011 14:57,1.65,395,Germany,4.0
574071,1980,DRAWER KNOB CRACKLE GLAZE IVORY,6,11/2/2011 14:57,1.65,395,Germany,4.0
574071,238,ZINC WILLIE WINKIE  CANDLE STICK,12,11/2/2011 14:57,0.85,395,Germany,4.0
574071,1839,RABBIT NIGHT LIGHT,6,11/2/2011 14:57,2.08,395,Germany,4.0
574169,1834,JUMBO BAG PEARS,10,11/3/2011 11:40,2.08,104,United Kingdom,6.0
574169,764,SET OF 3 CAKE TINS PANTRY DESIGN ,3,11/3/2011 11:40,4.95,104,United Kingdom,6.0
574169,1872,PACK OF SIX LED TEA LIGHTS,12,11/3/2011 11:40,2.89,104,United Kingdom,6.0
574169,77,PAPER CHAIN KIT 50'S CHRISTMAS ,12,11/3/2011 11:40,2.95,104,United Kingdom,6.0
574169,55,ASSORTED COLOUR BIRD ORNAMENT,80,11/3/2011 11:40,1.69,104,United Kingdom,6.0
574169,308,ROUND CAKE TIN VINTAGE RED,2,11/3/2011 11:40,7.95,104,United Kingdom,6.0
574169,2026,JUMBO BAG 50'S CHRISTMAS ,30,11/3/2011 11:40,2.08,104,United Kingdom,6.0
574169,2027,JUMBO BAG VINTAGE CHRISTMAS ,10,11/3/2011 11:40,2.08,104,United Kingdom,6.0
574169,1811,JUMBO BAG VINTAGE DOILY ,10,11/3/2011 11:40,2.08,104,United Kingdom,6.0
574233,638,PLACE SETTING WHITE STAR,24,11/3/2011 12:21,0.42,658,United Kingdom,3.0
574233,611,CHRISTMAS CRAFT LITTLE FRIENDS,6,11/3/2011 12:21,2.1,658,United Kingdom,3.0
574233,2134,CHRISTMAS CRAFT TREE TOP ANGEL,6,11/3/2011 12:21,2.1,658,United Kingdom,3.0
574233,834,FOLKART ZINC HEART CHRISTMAS DEC,12,11/3/2011 12:21,0.85,658,United Kingdom,3.0
574233,1004,BAKING SET 9 PIECE RETROSPOT ,3,11/3/2011 12:21,4.95,658,United Kingdom,3.0
574233,225,BAKING SET SPACEBOY DESIGN,3,11/3/2011 12:21,4.95,658,United Kingdom,3.0
574233,633,DOORSTOP RETROSPOT HEART,4,11/3/2011 12:21,3.75,658,United Kingdom,3.0
574233,574,RED GINGHAM ROSE JEWELLERY BOX,8,11/3/2011 12:21,1.95,658,United Kingdom,3.0
574234,21,JAM MAKING SET WITH JARS,6,11/3/2011 12:28,4.25,519,United Kingdom,9.0
574234,2051,WHITE WICKER STAR ,6,11/3/2011 12:28,2.1,519,United Kingdom,9.0
574234,2269,METAL SIGN DROP YOUR PANTS,6,11/3/2011 12:28,2.89,519,United Kingdom,9.0
574234,390,VICTORIAN SEWING BOX LARGE,1,11/3/2011 12:28,12.75,519,United Kingdom,9.0
574234,282,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,11/3/2011 12:28,0.85,519,United Kingdom,9.0
574234,403,60 CAKE CASES VINTAGE CHRISTMAS,24,11/3/2011 12:28,0.55,519,United Kingdom,9.0
574252,2434,MINI LIGHTS WOODLAND MUSHROOMS,8,11/3/2011 13:24,3.75,284,France,13.0
574252,372,ROUND SNACK BOXES SET OF4 WOODLAND ,12,11/3/2011 13:24,2.95,284,France,13.0
574252,103,DOLLY GIRL LUNCH BOX,12,11/3/2011 13:24,1.95,284,France,13.0
574252,582,SPACEBOY LUNCH BOX ,12,11/3/2011 13:24,1.95,284,France,13.0
574252,477,LUNCH BAG WOODLAND,20,11/3/2011 13:24,1.65,284,France,13.0
574252,373,PLASTERS IN TIN WOODLAND ANIMALS,12,11/3/2011 13:24,1.65,284,France,13.0
574252,1839,RABBIT NIGHT LIGHT,6,11/3/2011 13:24,2.08,284,France,13.0
574252,2418,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,11/3/2011 13:24,3.75,284,France,13.0
574252,1110,CAKE STAND WHITE TWO TIER LACE,2,11/3/2011 13:24,8.5,284,France,13.0
574255,840,CAKE PLATE LOVEBIRD WHITE,3,11/3/2011 13:44,4.95,487,Germany,19.0
574255,1437,SKULL AND CROSSBONES  GARLAND ,12,11/3/2011 13:44,1.65,487,Germany,19.0
574255,499,GIN AND TONIC MUG,12,11/3/2011 13:44,1.65,487,Germany,19.0
574255,289,STRAWBERRY HONEYCOMB  GARLAND ,12,11/3/2011 13:44,1.65,487,Germany,19.0
574276,1508,GYMKHANA TREASURE BOOK BOX,150,11/3/2011 14:39,1.95,147,United Kingdom,6.0
574276,1507,TREASURE ISLAND BOOK BOX,150,11/3/2011 14:39,1.95,147,United Kingdom,6.0
574276,1506,ABC TREASURE BOOK BOX ,150,11/3/2011 14:39,1.95,147,United Kingdom,6.0
574276,1509,BUFFALO BILL TREASURE BOOK BOX,150,11/3/2011 14:39,1.95,147,United Kingdom,6.0
574276,661,TRADITIONAL MODELLING CLAY,232,11/3/2011 14:39,1.06,147,United Kingdom,6.0
574279,1739,DOORMAT KEEP CALM AND COME IN,10,11/3/2011 14:47,7.08,209,United Kingdom,5.0
574279,2217,ROLL WRAP VINTAGE SPOT ,1,11/3/2011 14:47,1.25,209,United Kingdom,5.0
574279,2218,ROLL WRAP 50'S CHRISTMAS,1,11/3/2011 14:47,1.25,209,United Kingdom,5.0
574279,1872,PACK OF SIX LED TEA LIGHTS,2,11/3/2011 14:47,2.89,209,United Kingdom,5.0
574279,602,SWEETHEART 3 TIER CAKE STAND ,2,11/3/2011 14:47,9.95,209,United Kingdom,5.0
574279,369,SWEETHEART CERAMIC TRINKET BOX,4,11/3/2011 14:47,1.25,209,United Kingdom,5.0
574279,1002,RETROSPOT TEA SET CERAMIC 11 PC ,2,11/3/2011 14:47,4.95,209,United Kingdom,5.0
574279,534,CERAMIC CAKE BOWL + HANGING CAKES,1,11/3/2011 14:47,2.95,209,United Kingdom,5.0
574279,1876,KNEELING MAT HOUSEWORK  DESIGN,3,11/3/2011 14:47,1.65,209,United Kingdom,5.0
574279,1877,GARDENERS KNEELING PAD CUP OF TEA ,3,11/3/2011 14:47,1.65,209,United Kingdom,5.0
574279,2324,PLAYING CARDS JUBILEE UNION JACK,2,11/3/2011 14:47,1.25,209,United Kingdom,5.0
574279,2313,PLAYING CARDS KEEP CALM & CARRY ON,11,11/3/2011 14:47,1.25,209,United Kingdom,5.0
574280,81,CREAM HEART CARD HOLDER,12,11/3/2011 14:47,3.95,7,United Kingdom,34.0
574280,423,CHARLOTTE BAG SUKI DESIGN,30,11/3/2011 14:47,0.85,7,United Kingdom,34.0
574280,240,NATURAL SLATE HEART CHALKBOARD ,24,11/3/2011 14:47,2.95,7,United Kingdom,34.0
574280,15,ALARM CLOCK BAKELIKE GREEN,12,11/3/2011 14:47,3.75,7,United Kingdom,34.0
574280,798,POPPY'S PLAYHOUSE LIVINGROOM ,12,11/3/2011 14:47,2.1,7,United Kingdom,34.0
574280,1694,CHARLOTTE BAG APPLES DESIGN,30,11/3/2011 14:47,0.85,7,United Kingdom,34.0
574280,1690,CHARLOTTE BAG VINTAGE ALPHABET ,30,11/3/2011 14:47,0.85,7,United Kingdom,34.0
574280,2318,SET 36 COLOURING PENCILS DOILY,32,11/3/2011 14:47,1.25,7,United Kingdom,34.0
574280,340,ANTIQUE SILVER T-LIGHT GLASS,72,11/3/2011 14:47,1.06,7,United Kingdom,34.0
574280,65,HAND OVER THE CHOCOLATE   SIGN ,12,11/3/2011 14:47,2.1,7,United Kingdom,34.0
574280,927,METAL SIGN TAKE IT OR LEAVE IT ,12,11/3/2011 14:47,2.95,7,United Kingdom,34.0
574280,2434,MINI LIGHTS WOODLAND MUSHROOMS,24,11/3/2011 14:47,3.75,7,United Kingdom,34.0
574280,1839,RABBIT NIGHT LIGHT,72,11/3/2011 14:47,1.79,7,United Kingdom,34.0
574284,1741,SINGLE ANTIQUE ROSE HOOK IVORY,12,11/3/2011 15:01,1.45,581,United Kingdom,4.0
574284,449,PARTY BUNTING,4,11/3/2011 15:01,4.95,581,United Kingdom,4.0
574284,1805,LUNCH BAG VINTAGE DOILY ,10,11/3/2011 15:01,1.65,581,United Kingdom,4.0
574284,1695,LUNCH BAG VINTAGE LEAF DESIGN,10,11/3/2011 15:01,1.65,581,United Kingdom,4.0
574284,1811,JUMBO BAG VINTAGE DOILY ,20,11/3/2011 15:01,2.08,581,United Kingdom,4.0
574284,2451,JUMBO BAG PAISLEY PARK,20,11/3/2011 15:01,2.08,581,United Kingdom,4.0
574284,1812,JUMBO BAG VINTAGE LEAF,20,11/3/2011 15:01,2.08,581,United Kingdom,4.0
574284,12,RECYCLING BAG RETROSPOT ,5,11/3/2011 15:01,2.1,581,United Kingdom,4.0
574284,580,TOY TIDY DOLLY GIRL DESIGN,5,11/3/2011 15:01,2.1,581,United Kingdom,4.0
574284,1794,SPOTTY BUNTING,3,11/3/2011 15:01,4.95,581,United Kingdom,4.0
574284,2019,LARGE WHITE HEART OF WICKER,12,11/3/2011 15:01,2.95,581,United Kingdom,4.0
574284,1838,PARISIENNE JEWELLERY DRAWER ,2,11/3/2011 15:01,7.5,581,United Kingdom,4.0
574284,190,LUNCH BAG RED RETROSPOT,10,11/3/2011 15:01,1.65,581,United Kingdom,4.0
574284,2168,IVORY WICKER HEART MEDIUM,12,11/3/2011 15:01,1.25,581,United Kingdom,4.0
574285,928,LAUNDRY 15C METAL SIGN,48,11/3/2011 15:01,1.7,271,United Kingdom,19.0
574285,445,WASHROOM METAL SIGN,96,11/3/2011 15:01,1.7,271,United Kingdom,19.0
574285,211,RED HANGING HEART T-LIGHT HOLDER,416,11/3/2011 15:01,3.2,271,United Kingdom,19.0
574285,1,WHITE HANGING HEART T-LIGHT HOLDER,224,11/3/2011 15:01,3.2,271,United Kingdom,19.0
574285,480,GIN + TONIC DIET METAL SIGN,144,11/3/2011 15:01,2.66,271,United Kingdom,19.0
574285,655,COOK WITH WINE METAL SIGN ,96,11/3/2011 15:01,2.41,271,United Kingdom,19.0
574289,1399,TRAVEL CARD WALLET KEEP CALM,72,11/3/2011 15:16,0.42,684,United Kingdom,3.0
574289,1470,TRAVEL CARD WALLET SKULLS,24,11/3/2011 15:16,0.42,684,United Kingdom,3.0
574289,1398,TRAVEL CARD WALLET VINTAGE LEAF,24,11/3/2011 15:16,0.42,684,United Kingdom,3.0
574289,1427,TRAVEL CARD WALLET UNION JACK,24,11/3/2011 15:16,0.42,684,United Kingdom,3.0
574289,1426,TRAVEL CARD WALLET SUKI,24,11/3/2011 15:16,0.42,684,United Kingdom,3.0
574289,1442,TRAVEL CARD WALLET PANTRY,48,11/3/2011 15:16,0.42,684,United Kingdom,3.0
574289,1443,TRAVEL CARD WALLET TRANSPORT,48,11/3/2011 15:16,0.42,684,United Kingdom,3.0
574289,2032,TRAVEL CARD WALLET I LOVE LONDON,48,11/3/2011 15:16,0.42,684,United Kingdom,3.0
574293,445,WASHROOM METAL SIGN,96,11/3/2011 15:32,1.7,271,United Kingdom,20.0
574293,211,RED HANGING HEART T-LIGHT HOLDER,128,11/3/2011 15:32,3.2,271,United Kingdom,20.0
574293,1,WHITE HANGING HEART T-LIGHT HOLDER,992,11/3/2011 15:32,3.2,271,United Kingdom,20.0
574293,480,GIN + TONIC DIET METAL SIGN,48,11/3/2011 15:32,2.66,271,United Kingdom,20.0
574293,1395,POTTERING IN THE SHED METAL SIGN,48,11/3/2011 15:32,2.39,271,United Kingdom,20.0
574293,655,COOK WITH WINE METAL SIGN ,48,11/3/2011 15:32,2.41,271,United Kingdom,20.0
574293,355,BATHROOM METAL SIGN,48,11/3/2011 15:32,0.73,271,United Kingdom,20.0
574293,438,HEART OF WICKER LARGE,252,11/3/2011 15:32,3.2,271,United Kingdom,20.0
574293,437,HEART OF WICKER SMALL,630,11/3/2011 15:32,1.93,271,United Kingdom,20.0
574319,101,REGENCY CAKESTAND 3 TIER,48,11/3/2011 19:15,10.95,204,United Kingdom,6.0
574319,2461,ROSE 1 WICK MORRIS BOXED CANDLE,180,11/3/2011 19:15,1.0,204,United Kingdom,6.0
574319,765,VANILLA SCENT CANDLE JEWELLED BOX,180,11/3/2011 19:15,1.0,204,United Kingdom,6.0
574319,672,OCEAN SCENT CANDLE IN JEWELLED BOX,162,11/3/2011 19:15,1.0,204,United Kingdom,6.0
574319,662,METAL 4 HOOK HANGER FRENCH CHATEAU,64,11/3/2011 19:15,2.75,204,United Kingdom,6.0
574319,229,WOOD 2 DRAWER CABINET WHITE FINISH,32,11/3/2011 19:15,5.95,204,United Kingdom,6.0
574319,231,WOODEN PICTURE FRAME WHITE FINISH,72,11/3/2011 19:15,2.55,204,United Kingdom,6.0
574319,232,WOODEN FRAME ANTIQUE WHITE ,48,11/3/2011 19:15,2.55,204,United Kingdom,6.0
574319,230,3 DRAWER ANTIQUE WHITE WOOD CABINET,24,11/3/2011 19:15,8.15,204,United Kingdom,6.0
574325,443,T-LIGHT GLASS FLUTED ANTIQUE,72,11/4/2011 8:12,1.06,73,United Kingdom,25.0
574325,552,ANTIQUE SILVER TEA GLASS ENGRAVED,72,11/4/2011 8:12,1.06,73,United Kingdom,25.0
574325,224,VICTORIAN GLASS HANGING T-LIGHT,96,11/4/2011 8:12,1.65,73,United Kingdom,25.0
574325,227,ASSORTED COLOUR MINI CASES,12,11/4/2011 8:12,6.35,73,United Kingdom,25.0
574325,618,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,11/4/2011 8:12,9.95,73,United Kingdom,25.0
574327,696,RIBBON REEL SNOWY VILLAGE,10,11/4/2011 9:03,1.65,562,United Kingdom,6.0
574327,322,OWL DOORSTOP,4,11/4/2011 9:03,4.95,562,United Kingdom,6.0
574327,251,GUMBALL COAT RACK,6,11/4/2011 9:03,2.55,562,United Kingdom,6.0
574327,431,HOT WATER BOTTLE I AM SO POORLY,12,11/4/2011 9:03,4.95,562,United Kingdom,6.0
574327,2298,PANTRY HOOK SPATULA,12,11/4/2011 9:03,2.08,562,United Kingdom,6.0
574327,1465,YOU'RE CONFUSING ME METAL SIGN ,12,11/4/2011 9:03,1.69,562,United Kingdom,6.0
574327,77,PAPER CHAIN KIT 50'S CHRISTMAS ,6,11/4/2011 9:03,2.95,562,United Kingdom,6.0
574327,282,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,11/4/2011 9:03,0.85,562,United Kingdom,6.0
574327,403,60 CAKE CASES VINTAGE CHRISTMAS,24,11/4/2011 9:03,0.55,562,United Kingdom,6.0
574327,78,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,11/4/2011 9:03,2.95,562,United Kingdom,6.0
574327,2148,VINTAGE CHRISTMAS STOCKING ,6,11/4/2011 9:03,2.55,562,United Kingdom,6.0
574327,2085,VINTAGE CHRISTMAS BUNTING,5,11/4/2011 9:03,4.95,562,United Kingdom,6.0
574327,2205,VINTAGE CHRISTMAS TABLECLOTH,4,11/4/2011 9:03,12.5,562,United Kingdom,6.0
574330,622,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,11/4/2011 9:10,0.29,53,United Kingdom,52.0
574330,136,ROTATING SILVER ANGELS T-LIGHT HLDR,18,11/4/2011 9:10,2.55,53,United Kingdom,52.0
574330,2295,ROCKING HORSE GREEN CHRISTMAS ,12,11/4/2011 9:10,0.85,53,United Kingdom,52.0
574332,209,CHILDRENS CUTLERY POLKADOT BLUE,72,11/4/2011 9:24,3.75,311,Finland,5.0
574332,207,CHILDRENS CUTLERY POLKADOT GREEN ,40,11/4/2011 9:24,4.15,311,Finland,5.0
574332,210,CHILDRENS CUTLERY POLKADOT PINK,72,11/4/2011 9:24,3.75,311,Finland,5.0
574334,15,ALARM CLOCK BAKELIKE GREEN,36,11/4/2011 9:44,3.75,493,United Kingdom,14.0
574334,251,GUMBALL COAT RACK,72,11/4/2011 9:44,2.1,493,United Kingdom,14.0
574334,406,GREEN REGENCY TEACUP AND SAUCER,6,11/4/2011 9:44,2.95,493,United Kingdom,14.0
574334,199,CHILDREN'S SPACEBOY MUG,12,11/4/2011 9:44,1.65,493,United Kingdom,14.0
574334,200,CHILDRENS DOLLY GIRL MUG,6,11/4/2011 9:44,1.65,493,United Kingdom,14.0
574334,248,CHILDS BREAKFAST SET SPACEBOY ,12,11/4/2011 9:44,8.5,493,United Kingdom,14.0
574334,740,CHILDS BREAKFAST SET DOLLY GIRL ,12,11/4/2011 9:44,8.5,493,United Kingdom,14.0
574341,499,GIN AND TONIC MUG,432,11/4/2011 10:09,0.95,114,United Kingdom,36.0
574341,2491,VINTAGE BILLBOARD MUG ,432,11/4/2011 10:09,0.8,114,United Kingdom,36.0
574341,680,GLAMOROUS  MUG,432,11/4/2011 10:09,0.8,114,United Kingdom,36.0
574341,237,VINTAGE BILLBOARD LOVE/HATE MUG,432,11/4/2011 10:09,0.8,114,United Kingdom,36.0
574341,1390,VINTAGE RED MUG,432,11/4/2011 10:09,0.8,114,United Kingdom,36.0
574341,866,COFFEE MUG PEARS  DESIGN,432,11/4/2011 10:09,1.12,114,United Kingdom,36.0
574341,377,COFFEE MUG CAT + BIRD DESIGN,432,11/4/2011 10:09,1.12,114,United Kingdom,36.0
574341,1127,COFFEE MUG APPLES DESIGN,432,11/4/2011 10:09,1.12,114,United Kingdom,36.0
